sentence_id,words,labels
468,driver,O
468,performed,O
468,steering,O
468,maneuver,O
468,because,O
468,the,O
468,vehicle,O
468,didn?t,O
468,drive,O
468,on,O
468,the,O
468,expected,O
468,path.,O
468,vehicle,O
468,passing,O
468,through,O
468,an,O
468,active,O
468,contruction,O
468,zone,O
468,emergency,O
468,vehicles,O
468,or,O
468,collisions,O
468,present,O
468,in,O
468,the,O
468,vicinity,O
468,weather,O
468,and/or,O
468,road,O
468,conditions,O
468,dry,O
468,in,O
468,the,O
468,area.,O
469,perception,O
469,issue:,O
469,perception,O
469,module,O
469,decided,O
469,to,O
469,stop,O
469,for,O
469,a,O
469,yellow,O
469,"light,",O
469,but,O
469,the,O
469,deacceleration,O
469,was,O
469,not,O
469,enough,O
469,to,O
469,stop,O
469,in,O
469,time,O
469,due,O
469,to,O
469,the,B-C
469,late,I-C
469,perception.,I-C
469,test,O
469,driver,O
469,disengaged,O
469,to,O
469,log,O
469,issue,O
469,for,O
469,further,O
469,examination.,O
470,disengage,B-E
470,for,O
470,adverse,B-C
470,weather,I-C
470,conditions,I-C
470,experienced,O
470,during,O
470,testing,O
471,"perception,",O
471,driver,O
471,precautionarily,O
471,intervened,O
471,for,O
471,slow,O
471,detection,O
471,of,O
471,a,O
471,vehicle,O
471,ahead,O
472,disengage,B-E
472,due,O
472,to,O
472,perception,B-C
472,mismatch,I-C
473,precautionary,O
473,takeover,O
473,to,O
473,address,O
473,"planning,",O
473,precautionary,O
473,takeover,O
473,to,O
473,address,O
473,"perception,",O
473,third,O
473,party,O
473,lane,O
473,encroachment,O
474,precautionary,O
474,takeover,O
474,to,O
474,address,O
474,"planning,",O
474,precautionary,O
474,takeover,O
474,to,O
474,address,O
474,"controls,",O
474,av,O
474,made,O
474,unsuccessful,O
474,left,O
474,turn,O
475,precautionary,O
475,takeover,O
475,to,O
475,address,O
475,"planning,",O
475,other,O
475,road,O
475,user,O
475,behaving,O
475,poorly,O
476,av,O
476,was,O
476,braking,O
476,incorrectly,O
476,at,O
476,intersection.,O
476,as,O
476,a,O
476,"result,",O
476,the,O
476,driver,O
476,safely,O
476,disengaged,O
476,and,O
476,resumed,O
476,manual,O
476,control.,O
477,discrepancy,O
477,in,O
477,planning,O
477,with,O
477,light,O
477,rain,O
477,present,O
478,perception,O
478,"discrepancy,",O
478,perception,O
478,module,O
478,was,O
478,not,O
478,working,O
478,properly.,O
479,irregularity,O
479,in,O
479,the,O
479,system,O
480,perception,O
480,discrepancy,O
481,planning,O
481,logic:,O
481,planner,O
481,inadequately,O
481,yields,O
481,to,O
481,lead,O
481,vehicle,O
481,at,O
481,traffic,O
481,light,O
482,mapping,O
482,discrepancy:,O
482,traffic,O
482,light,O
482,error,O
483,disengage,B-E
483,for,O
483,undesired,B-C
483,motion,I-C
483,planning,I-C
483,"behavior,",I-C
483,too,O
483,large,O
483,curvature,O
483,road,O
484,controls,O
484,"discrepancy,",O
484,hardware,O
484,diagnostics,O
484,indicated,O
484,potential,O
484,performance,O
484,issue,O
485,planner,O
485,"discrepancy,",O
485,planner,O
485,was,O
485,at,O
485,a,O
485,lower,O
485,than,O
485,normal,O
485,frequency.,O
486,planner,O
486,"discrepancy,",O
486,ego,O
486,vehicle's,O
486,path,O
486,was,O
486,too,O
486,close,O
486,to,O
486,a,O
486,parked,O
486,vehicle,O
486,on,O
486,the,O
486,right,O
486,side.,O
487,system,O
487,"fault,",O
487,excessive,O
487,system,O
487,load,O
488,motion,O
488,and,O
488,planning,O
488,issue:,O
488,the,B-C
488,vehicle,I-C
488,planned,I-C
488,path,I-C
488,causing,O
488,the,O
488,vehicle,O
488,stopped,O
488,too,O
488,far,O
488,to,O
488,the,O
488,cipv.,O
488,test,O
488,driver,O
488,disengaged,O
488,and,O
488,log,O
488,the,O
488,issue,O
488,for,O
488,further,O
488,examination.,O
489,disengage,B-E
489,for,O
489,undesired,B-C
489,motion,I-C
489,planning,I-C
489,"behavior,",I-C
489,took,O
489,too,O
489,long,O
489,time,O
489,to,O
489,change,O
489,the,O
489,lane,O
490,poor,B-E
490,traffic,I-E
490,light,I-E
490,perception,I-E
490,accuracy,I-E
490,due,O
490,to,O
490,traffic,B-C
490,conditions,I-C
491,perception,O
491,discrepancy:,O
491,lost,O
491,track,O
491,of,O
491,lead,O
491,vehicle,O
492,planning,O
492,discrepancy:,O
492,av,O
492,merged,O
492,poorly,O
493,camera,O
493,vision,O
493,impeded,O
493,by,O
493,sun.,O
493,vehicle,O
493,not,O
493,in,O
493,an,O
493,active,O
493,construction,O
493,zone.,O
493,no,O
493,emergency,O
493,vehicles,O
493,or,O
493,collisions,O
493,present,O
493,in,O
493,the,O
493,vicinity.,O
493,weather,O
493,and/or,O
493,road,O
493,conditions,O
493,dry,O
493,in,O
493,the,O
493,area.,O
494,av,O
494,not,O
494,turning,O
494,enough,O
494,for,O
494,right,O
494,"turn,",O
494,driver,O
494,manually,O
494,steered,O
494,for,O
494,the,O
494,av.,O
494,as,O
494,a,O
494,"result,",O
494,the,O
494,driver,O
494,safely,O
494,disengaged,O
494,and,O
494,resumed,O
494,manual,O
494,control.,O
495,disengage,B-E
495,for,O
495,undesired,B-C
495,motion,I-C
495,planning,I-C
495,"behavior,",I-C
495,undesired,O
495,braking,O
495,when,O
495,overtaking,O
495,a,O
495,bus,O
496,motion,O
496,and,O
496,planning,O
496,issue:,O
496,the,O
496,vehicle,O
496,planned,O
496,speed,O
496,was,O
496,not,O
496,ideal,O
496,at,O
496,the,O
496,traffic,O
496,light.,O
496,test,O
496,driver,O
496,disengaged,O
496,to,O
496,keep,O
496,safe,O
496,and,O
496,log,O
496,the,O
496,issue,O
496,for,O
496,further,O
496,examination.,O
497,safety,O
497,precaution:,O
497,the,O
497,vehicle,O
497,was,O
497,not,O
497,performing,O
497,optimally,O
497,given,O
497,aggressive,O
497,vehicles,O
497,when,O
497,it,O
497,is,O
497,merging.,O
497,test,O
497,driver,O
497,disengaged,O
497,as,O
497,a,O
497,precautionary,O
497,measure,O
497,to,O
497,address,O
497,traffic,O
497,conditions,O
497,and,O
497,log,O
497,issue.,O
498,prediction,O
498,"discrepancy,",O
498,prediction,O
498,for,O
498,a,O
498,crossing,O
498,pedestrian,O
498,was,O
498,not,O
498,"accurate,",O
498,caused,O
498,ego,O
498,vehicle,O
498,constantly,O
498,changing,O
498,decision.,O
499,the,O
499,component,O
499,"""motion",O
499,"control""",O
499,could,O
499,not,O
499,initialize,O
499,"correctly,",O
499,causing,O
499,the,O
499,system,O
499,to,O
499,disengage.,O
499,driver,O
499,performed,O
499,steering,O
499,maneuver,O
499,because,O
499,the,O
499,vehicle,O
499,didn?t,O
499,drive,O
499,on,O
499,the,O
499,expected,O
499,path.,O
499,vehicle,O
499,not,O
499,in,O
499,an,O
499,active,O
499,construction,O
499,zone.,O
499,no,O
499,emergency,O
499,vehicles,O
499,or,O
499,collisions,O
499,present,O
499,in,O
499,the,O
499,vicinity.,O
499,weather,O
499,and/or,O
499,road,O
499,conditions,O
499,dry,O
499,in,O
499,the,O
499,area.,O
500,traffic,O
500,light,O
500,software,O
500,module,O
500,was,O
500,not,O
500,working,O
500,"properly,",O
500,intermittent,O
500,failutre.,O
500,as,O
500,a,O
500,"result,",O
500,the,O
500,driver,O
500,safely,O
500,disengaged,O
500,and,O
500,resumed,O
500,manual,O
500,control.,O
501,safety,O
501,precaution:,O
501,the,O
501,vehicle,O
501,was,O
501,not,O
501,performing,O
501,optimally,O
501,given,O
501,aggressive,O
501,vehicles,O
501,when,O
501,merging,O
501,the,O
501,vehicle,O
501,to,O
501,the,O
501,right.,O
501,test,O
501,driver,O
501,disengaged,O
501,as,O
501,a,O
501,precautionary,O
501,measure,O
501,to,O
501,address,O
501,traffic,O
501,conditions,O
501,and,O
501,log,O
501,issue,O
501,for,O
501,further,O
501,examination.,O
502,safety,O
502,precaution:,O
502,radar,O
502,detection,O
502,performance,O
502,was,O
502,not,O
502,ideal,O
502,at,O
502,the,O
502,time,O
502,to,O
502,detect,O
502,"objects,",O
502,which,O
502,jumps,O
502,between,O
502,objects,O
502,on,O
502,the,O
502,left,O
502,and,O
502,right.,O
502,test,O
502,driver,O
502,disengaged,O
502,to,O
502,log,O
502,issue,O
502,for,O
502,further,O
502,examination.,O
503,error,B-E
503,in,O
503,perception,O
503,system,O
503,detection,O
503,due,O
503,to,O
503,traffic,B-C
503,conditions,I-C
504,disengagement,B-E
504,due,O
504,to,O
504,interference,B-C
504,of,O
504,autonomous,O
504,driving,O
504,path,O
504,by,O
504,a,O
504,long,O
504,semi-truck.,O
505,prediction,O
505,discrepancy;,O
505,incorrect,B-E
505,trajectory,I-E
505,estimation,I-E
505,for,O
505,a,B-C
505,vehicle,I-C
505,cutting,O
505,into,O
505,lane,O
505,of,O
505,traffic,O
506,motion,O
506,and,O
506,planning,O
506,issue:,O
506,the,O
506,vehicle,O
506,planned,O
506,a,O
506,path,O
506,causing,O
506,the,O
506,vehicle,O
506,lateral,O
506,control,O
506,out,O
506,of,O
506,safe,O
506,range.,O
506,test,O
506,driver,O
506,disengaged,O
506,to,O
506,keep,O
506,safe,O
506,and,O
506,log,O
506,the,O
506,issue,O
506,for,O
506,further,O
506,examination.,O
507,perception,O
507,"discrepancy,",O
507,ego,O
507,vehicle,O
507,was,O
507,not,O
507,detecting,O
507,a,O
507,parked,O
507,vehicle,O
507,correctly.,O
508,invalid,O
508,map,O
508,processing,O
508,operation.,O
508,vehicle,O
508,passing,O
508,through,O
508,an,O
508,active,O
508,contruction,O
508,zone,O
508,emergency,O
508,vehicles,O
508,or,O
508,collisions,O
508,present,O
508,in,O
508,the,O
508,vicinity,O
508,weather,O
508,and/or,O
508,road,O
508,conditions,O
508,dry,O
508,in,O
508,the,O
508,area.,O
509,disengage,B-E
509,for,O
509,undesired,B-C
509,motion,I-C
509,planning,I-C
509,"behavior,",I-C
509,off,O
509,centerline,O
509,of,O
509,lanemark,O
509,in,O
509,traffic,O
509,jam,O
510,av,O
510,was,O
510,exhibiting,O
510,irregular,O
510,steering,O
510,behavior.,O
510,as,O
510,a,O
510,"result,",O
510,the,O
510,driver,O
510,safely,O
510,disengaged,O
510,and,O
510,resumed,O
510,manual,O
510,control.,O
511,invalid,O
511,prediction,O
511,result:,O
511,path,O
511,planning,O
511,expected,O
511,target,O
511,vehicle,O
511,to,O
511,do,O
511,left,O
511,"turn,",O
511,but,O
511,it,O
511,did,O
511,u-turn.,O
511,weather:,O
511,sunny.,O
511,road,O
511,condition:,O
511,dry.,O
512,prediction,O
512,discrepancy;,O
512,incorrect,O
512,trajectory,O
512,estimation,O
512,for,O
512,a,O
512,vehicle,O
512,illegally,O
512,crossing,O
512,into,O
512,oncoming,O
512,lane,O
512,of,O
512,traffic,O
513,invalid,O
513,perception,O
513,result:,O
513,pedestrian,O
513,cross,O
513,street,O
513,"unexpectedly,",O
513,driver,O
513,intervened.,O
513,weather:,O
513,sunny.,O
513,road,O
513,condition:,O
513,dry.,O
514,motion,O
514,and,O
514,planning,O
514,issue:,O
514,the,O
514,vehicle,O
514,planned,O
514,a,O
514,path,O
514,causing,O
514,the,O
514,vehicle,O
514,complete,O
514,stop,O
514,on,O
514,the,O
514,road.,O
514,test,O
514,driver,O
514,disengaged,O
514,and,O
514,log,O
514,the,O
514,issue,O
514,for,O
514,further,O
514,examination,O
515,localization,O
515,discrepancy:,O
515,the,B-E
515,discrepancy,I-E
515,is,O
515,due,O
515,to,O
515,lack,B-C
515,of,I-C
515,sufficient,I-C
515,evidence,I-C
515,for,O
515,accurate,O
515,localization,O
515,across,O
515,multiple,O
515,localization,O
515,"components,",O
515,including,O
515,lack,O
515,of,O
515,accurate,O
515,"gps,",O
515,lack,O
515,of,O
515,sufficient,O
515,geometric,O
515,signature,O
515,of,O
515,the,O
515,"road,",O
515,lack,O
515,of,O
515,sufficient,O
515,lidar,O
515,point,O
515,"features,",O
515,poor,O
515,imu,O
515,"performance,",O
515,etc.,O
515,this,O
515,discrepancy,O
515,is,O
515,geo-location,O
515,related.,O
516,disengage,B-E
516,for,O
516,undesired,B-C
516,motion,I-C
516,planning,I-C
516,"behavior,",I-C
516,undesired,O
516,braking,O
516,when,O
516,the,O
516,traffic,O
516,light,O
516,is,O
516,green,O
517,av,O
517,main,O
517,computer,O
517,"froze,",O
517,no,O
517,computation,O
517,was,O
517,being,O
517,completed.,O
517,av,O
517,was,O
517,driving,O
517,towards,O
517,edge,O
517,of,O
517,the,O
517,lane.,O
517,as,O
517,a,O
517,"result,",O
517,the,O
517,driver,O
517,safely,O
517,disengaged,O
517,and,O
517,resumed,O
517,manual,O
517,control.,O
518,planning,O
518,"discrepancy,",O
518,potential,O
518,undesirable,O
518,yielding,O
518,maneuver,O
519,invalid,O
519,decision,O
519,making,O
519,result:,O
519,stopped,O
519,behind,O
519,of,O
519,double,O
519,parked,O
519,"car,",O
519,but,O
519,need,O
519,to,O
519,pass.,O
519,weather:,O
519,cloudy.,O
519,road,O
519,condition:,O
519,dry.,O
520,driver,O
520,precautionarily,O
520,intervened,O
520,for,O
520,a,B-C
520,reckless,I-C
520,neighboring,I-C
520,vehicle,I-C
520,cutting,O
520,into,O
520,vehicle's,O
520,lane,O
521,motion,O
521,and,O
521,planning,O
521,issue:,O
521,the,O
521,vehicle,O
521,was,O
521,too,O
521,slow,O
521,to,O
521,start,O
521,after,O
521,a,O
521,stop,O
521,for,O
521,the,O
521,traffic,O
521,light.,O
521,test,O
521,driver,O
521,takeover,O
521,the,O
521,control,O
521,to,O
521,start,O
521,vehicle,O
521,and,O
521,log,O
521,the,O
521,issue,O
521,for,O
521,furthe,O
521,examination.,O
522,disengage,B-E
522,for,O
522,undesired,B-C
522,motion,I-C
522,planning,I-C
522,"behavior,",I-C
522,did,O
522,not,O
522,slow,O
522,down,O
522,enough,O
522,when,O
522,the,O
522,front,O
522,car,O
522,brakes,O
522,suddenly,O
523,motion,O
523,and,O
523,planning,O
523,issue:,O
523,the,O
523,vehicle,O
523,plan,O
523,speed,O
523,was,O
523,not,O
523,ideal,O
523,to,O
523,start,O
523,the,O
523,vehicle,O
523,after,O
523,stop,O
523,at,O
523,traffic,O
523,light.,O
523,test,O
523,driver,O
523,takeover,O
523,to,O
523,start,O
523,the,O
523,vehicle,O
523,at,O
523,the,O
523,traffic,O
523,light.,O
523,issue,O
523,has,O
523,been,O
523,logged,O
523,for,O
523,further,O
523,examination.,O
524,planning,O
524,logic:,O
524,planner,O
524,inadequately,O
524,yields,O
524,for,O
524,cyclist,O
524,in,O
524,bike,O
524,lane,O
525,failed,O
525,lane,O
525,change,O
525,maneuver:,O
525,test,O
525,driver,O
525,took,O
525,over,O
525,steering,O
525,wheel,O
525,because,O
525,of,O
525,unexpected,B-C
525,fast,I-C
525,moving,I-C
525,car,I-C
525,coming,O
525,up,O
525,in,O
525,target,O
525,lane.,O
525,weather:,O
525,sunny.,O
525,road,O
525,condition:,O
525,dry.,O
526,controller,O
526,"discrepancy,",O
526,ego,O
526,vehicle,O
526,was,O
526,about,O
526,to,O
526,go,O
526,sideways.,O
527,motion,O
527,and,O
527,planning,O
527,issue:,O
527,the,O
527,vehicle,O
527,planned,O
527,a,O
527,path,O
527,which,O
527,provides,O
527,an,O
527,uncomfort,O
527,feeling,O
527,at,O
527,low,O
527,speed.,O
527,test,O
527,driver,O
527,disengaged,O
527,and,O
527,log,O
527,for,O
527,further,O
527,examination.,O
528,object,O
528,perception:,O
528,late,O
528,and,O
528,inconsistent,O
528,perception,O
528,of,O
528,palm,O
528,frond,O
528,in,O
528,road,O
529,av,O
529,moving,O
529,to,O
529,slowly,O
529,for,O
529,traffic,O
529,"location,",O
529,driver,O
529,manually,O
529,accelerated,O
529,for,O
529,the,O
529,av.,O
529,as,O
529,a,O
529,"result,",O
529,the,O
529,driver,O
529,safely,O
529,disengaged,O
529,and,O
529,resumed,O
529,manual,O
529,control.,O
530,perception,O
530,issue:,O
530,the,O
530,eyeq4,O
530,sensor,O
530,was,O
530,failed.,O
530,test,O
530,driver,O
530,disengaged,O
530,and,O
530,log,O
530,for,O
530,further,O
530,examination.,O
531,disengagement,B-E
531,due,O
531,to,O
531,other,B-C
531,driver's,I-C
531,unexpected,I-C
531,behavior.,I-C
532,disengage,B-E
532,for,O
532,sensor,B-C
532,fusion,I-C
532,"discrepancy,",I-C
532,change,O
532,lane,O
532,when,O
532,target,O
532,lane,O
532,isn't,O
532,free,O
533,hw,O
533,error:,O
533,a,O
533,sensor,O
533,was,O
533,turned,O
533,off,O
533,because,O
533,of,O
533,low,B-C
533,voltage.,I-C
533,weather:,O
533,sunny.,O
533,road,O
533,condition,O
533,:,O
533,dry.,O
534,prediction,O
534,discrepancy;,O
534,incorrect,O
534,trajectory,O
534,estimation,O
534,of,O
534,a,O
534,vehicle,O
534,attempting,O
534,to,O
534,make,O
534,a,O
534,left,O
534,turn,O
534,across,O
534,an,O
534,intersection,O
534,from,O
534,the,O
534,far,O
534,right,O
534,lane,O
535,planning,O
535,logic:,O
535,planner,O
535,inadequately,O
535,yields,O
535,for,O
535,cyclist,O
535,in,O
535,cross-traffic,O
536,motion,O
536,and,O
536,planning,O
536,issue:,O
536,the,O
536,vehicle,O
536,planned,O
536,trajectory,O
536,which,O
536,had,O
536,a,O
536,high,O
536,lateral,O
536,error,O
536,on,O
536,curves,O
536,road,O
536,of,O
536,highway.,O
536,test,O
536,driver,O
536,disengaged,O
536,and,O
536,log,O
536,the,O
536,issue,O
536,for,O
536,further,O
536,examination.,O
537,failed,O
537,lane,O
537,change,O
537,maneuver:,O
537,tried,O
537,to,O
537,do,O
537,right,O
537,lane,O
537,"change,",O
537,but,O
537,parked,O
537,vehicle,O
537,started,O
537,moving,O
537,suddenly.,O
537,weather:,O
537,sunny.,O
537,road,O
537,condition:,O
537,dry.,O
538,planning,O
538,discrepancy;,O
538,during,O
538,left,O
538,turn,O
538,"maneuver,",O
538,system,O
538,planned,O
538,faulty,O
538,trajectory,O
538,based,O
538,on,O
538,position,O
538,of,O
538,proceeding,O
538,vehicle,O
539,perception,O
539,"discrepancy,",O
539,ego,O
539,vehicle,O
539,was,O
539,about,O
539,to,O
539,make,O
539,a,O
539,left,O
539,"turn,",O
539,not,O
539,detecting,O
539,a,O
539,fast,O
539,coming,O
539,traffic,O
539,in,O
539,time.,O
540,invalid,O
540,perception,O
540,result:,O
540,av,O
540,stopped,O
540,since,O
540,invalid,O
540,size,O
540,of,O
540,object,O
540,was,O
540,detected.,O
540,weather:,O
540,sunny.,O
540,road,O
540,condition:,O
540,dry.,O
541,motion,O
541,and,O
541,planning,O
541,issue:,O
541,the,O
541,vehicle,O
541,continued,O
541,to,O
541,creep,O
541,ahead,O
541,after,O
541,a,O
541,stop,O
541,for,O
541,cipv,O
541,at,O
541,a,O
541,traffic,O
541,light.,O
541,test,O
541,driver,O
541,disengaged,O
541,the,O
541,vehicle,O
541,and,O
541,log,O
541,the,O
541,issue,O
541,for,O
541,further,O
541,examination.,O
542,motion,O
542,and,O
542,planning,O
542,issue:,O
542,the,O
542,vehicle,O
542,planned,O
542,path,O
542,was,O
542,not,O
542,ideal,O
542,which,O
542,didn't,O
542,abort,O
542,lane,O
542,change,O
542,following,O
542,the,O
542,keyboard,O
542,operations.,O
542,test,O
542,driver,O
542,disengaged,O
542,and,O
542,log,O
542,for,O
542,further,O
542,examination.,O
543,precautionary,B-E
543,disengagement,I-E
543,to,O
543,avoid,O
543,a,O
543,reckless,O
543,driver,O
543,in,O
543,av's,O
543,lane,O
543,due,O
543,to,O
543,weather,B-C
543,conditions,I-C
544,the,O
544,av,O
544,did,O
544,not,O
544,receive,O
544,the,O
544,correct,O
544,driving,O
544,route.,O
544,as,O
544,a,O
544,"result,",O
544,the,O
544,driver,O
544,safely,O
544,disengaged,O
544,and,O
544,resumed,O
544,manual,O
544,control.,O
545,motion,O
545,and,O
545,planning,O
545,issue:,O
545,the,O
545,vehicle,O
545,missed,O
545,lane,O
545,change,O
545,due,O
545,to,O
545,the,B-C
545,heavy,I-C
545,traffic.,I-C
545,test,O
545,driver,O
545,disengaged,O
545,the,O
545,vehicle,O
545,and,O
545,log,O
545,the,O
545,issue,O
545,for,O
545,further,O
545,examination.,O
546,perception,O
546,issue:,O
546,the,O
546,perception,O
546,performance,O
546,was,O
546,not,O
546,ideal,O
546,to,O
546,avoid,O
546,people.,O
546,test,O
546,driver,O
546,disengaged,O
546,to,O
546,yield,O
546,people,O
546,and,O
546,log,O
546,the,O
546,issue,O
546,for,O
546,further,O
546,examination,O
547,safety,O
547,precaution:,O
547,the,O
547,vehicle,O
547,was,O
547,not,O
547,performing,O
547,optimally,O
547,given,O
547,aggressive,B-C
547,cut-in,I-C
547,vehicle.,I-C
547,test,O
547,driver,O
547,disengaged,O
547,as,O
547,a,O
547,precautionary,O
547,measure,O
547,to,O
547,address,O
547,traffic,O
547,conditions,O
547,and,O
547,log,O
547,issue,O
547,for,O
547,further,O
547,examination.,O
548,safety,O
548,precaution:,O
548,the,O
548,vehicle,O
548,was,O
548,not,O
548,performing,O
548,optimally,O
548,given,O
548,road,B-C
548,debris.,I-C
548,test,O
548,driver,O
548,disengaged,O
548,as,O
548,a,O
548,precautionary,O
548,measure,O
548,to,O
548,address,O
548,traffic,O
548,conditions,O
548,and,O
548,log,O
548,issue.,O
549,perception,O
549,discrepancy;,O
549,system,O
549,did,O
549,not,O
549,detect,O
549,individual,O
549,in,O
549,parked,O
549,vehicle,O
549,until,O
549,he,O
549,opened,O
549,"door,",O
549,got,O
549,"out,",O
549,and,O
549,darted,O
549,towards,O
549,approaching,O
549,zoox,O
549,vehicle,O
550,invalid,O
550,control,O
550,unit,O
550,operation.,O
550,vehicle,O
550,not,O
550,in,O
550,an,O
550,active,O
550,construction,O
550,zone.,O
550,no,O
550,emergency,O
550,vehicles,O
550,or,O
550,collisions,O
550,present,O
550,in,O
550,the,O
550,vicinity.,O
550,weather,O
550,and/or,O
550,road,O
550,conditions,O
550,wet,O
550,in,O
550,the,O
550,area.,O
551,"planning,",O
551,system,O
551,detected,O
551,poor,O
551,planning,O
551,decision,O
551,and,O
551,sent,O
551,take,O
551,over,O
551,alert,O
552,motion,O
552,and,O
552,planning,O
552,issue:,O
552,the,O
552,vehicle,O
552,was,O
552,oscillating,O
552,in,O
552,a,O
552,curve,O
552,and,O
552,going,O
552,out,O
552,of,O
552,the,O
552,lane.,O
552,test,O
552,driver,O
552,disengaged,O
552,to,O
552,log,O
552,issue,O
552,for,O
552,further,O
552,examination.,O
553,prediction,O
553,discrepancy;,O
553,incorrect,O
553,trajectory,O
553,estimation,O
553,of,O
553,a,O
553,vehicle,O
553,reversing,O
553,into,O
553,lane,O
553,of,O
553,travel,O
554,planning,O
554,logic:,O
554,incorrect,B-C
554,behavior,I-C
554,prediction,I-C
554,for,O
554,oncoming,O
554,vehicle,O
554,results,O
554,in,O
554,a,B-E
554,planned,I-E
554,trajectory,I-E
554,that,O
554,overlaps,O
554,with,O
554,the,O
554,vehicle,O
555,planning,O
555,logic:,O
555,planned,O
555,trajectory,O
555,is,O
555,unable,O
555,to,O
555,avoid,O
555,agent,O
555,reversing,O
555,ahead,O
556,prediction,O
556,discrepancy;,O
556,incorrect,O
556,trajectory,O
556,estimation,O
556,of,O
556,adjacent,O
556,scooter,O
557,safety,O
557,precaution:,O
557,the,O
557,vehicle,O
557,had,O
557,dbw,O
557,beeping,O
557,noise.,O
557,test,O
557,driver,O
557,disengaged,O
557,and,O
557,log.,O
558,av,O
558,not,O
558,slowing,O
558,down,O
558,enough,O
558,for,O
558,traffic,O
558,"position,",O
558,driver,O
558,manually,O
558,braked,O
558,for,O
558,the,O
558,av.,O
558,as,O
558,a,O
558,"result,",O
558,the,O
558,driver,O
558,safely,O
558,disengaged,O
558,and,O
558,resumed,O
558,manual,O
558,control.,O
559,disengage,B-E
559,for,O
559,perception,B-C
559,"discrepancy,",I-C
559,didn't,O
559,recognize,O
559,the,O
559,surrounding,O
559,vehicles,O
559,when,O
559,traffic,O
559,jam,O
560,planning,O
560,discrepancy;,O
560,system,B-E
560,planned,I-E
560,incorrect,I-E
560,trajectory,I-E
560,due,O
560,to,O
560,proceeding,B-C
560,vehicle,I-C
560,exiting,O
560,parked,O
560,state,O
561,precautionary,O
561,takeover,O
561,to,O
561,address,O
561,"planning,",O
561,precautionary,O
561,takeover,O
561,to,O
561,address,O
561,"perception,",O
561,av,O
561,made,O
561,unsuccessful,O
561,left,O
561,turn,O
562,planning,O
562,logic:,O
562,while,O
562,approaching,O
562,right,O
562,"turn,",O
562,planner,O
562,inadequately,O
562,yields,O
562,for,O
562,cyclist,O
562,approaching,O
562,from,O
562,behind,O
563,planning,O
563,discrepancy:,O
563,poor,O
563,lane,O
563,change,O
563,in,O
563,contested,O
563,target,O
563,lane,O
564,disengage,B-E
564,for,O
564,unwanted,B-C
564,"maneuver,",I-C
564,not,O
564,slow,O
564,down,O
564,in,O
564,time,O
564,when,O
564,meeting,O
564,a,O
564,cut-in,O
564,vehicle,O
565,precautionary,O
565,takeover,O
565,to,O
565,address,O
565,"planning,",O
565,precautionary,O
565,takeover,O
565,to,O
565,address,O
565,"perception,",O
565,other,O
565,road,O
565,user,O
565,behaving,O
565,poorly,O
566,planning,O
566,logic:,O
566,agent,O
566,reversing,O
566,from,O
566,driveway,O
566,inaccurately,O
566,perceived,O
566,as,O
566,parked,O
567,disengage,B-E
567,for,O
567,sensor,B-C
567,fusion,I-C
567,"discrepancy,",I-C
567,undesired,O
567,braking,O
567,when,O
567,following,O
567,a,O
567,truck,O
568,perception,O
568,issue:,O
568,the,O
568,vehicle,O
568,perception,O
568,performance,O
568,was,O
568,not,O
568,ideal,O
568,due,O
568,to,O
568,lots,O
568,of,O
568,cut-in,O
568,vehicles.,O
568,test,O
568,driver,O
568,diengaged,O
568,and,O
568,log,O
568,for,O
568,further,O
568,examination.,O
569,disengage,B-E
569,for,O
569,unwanted,B-C
569,"maneuver,",I-C
569,did,O
569,not,O
569,slow,O
569,down,O
569,in,O
569,time,O
569,when,O
569,meeting,O
569,an,O
569,accident,O
570,motion,O
570,and,O
570,planning,O
570,issue:,O
570,the,O
570,vehicle,O
570,planned,O
570,trajectory,O
570,was,O
570,not,O
570,ideal,O
570,for,O
570,cut-in,O
570,vehicle.,O
570,test,O
570,driver,O
570,disengaged,O
570,the,O
570,vehicle,O
570,and,O
570,log,O
570,for,O
570,further,O
570,examination.,O
571,driver,O
571,precautionarily,O
571,intervened,O
571,for,O
571,an,B-C
571,oncoming,I-C
571,reckless,I-C
571,vehicle,I-C
571,making,O
571,left,O
571,turn,O
572,invalid,O
572,object,O
572,detection,O
572,result:,O
572,classified,O
572,a,O
572,person,O
572,as,O
572,a,O
572,car.,O
572,weather:,O
572,sunny.,O
572,road,O
572,condition:,O
572,dry.,O
573,the,O
573,disengagement,O
573,was,O
573,initiated,O
573,by,O
573,the,O
573,test,O
573,driver,O
573,after,O
573,unexpected,B-E
573,braking,I-E
573,was,O
573,observed,O
573,due,O
573,to,O
573,temporary,B-C
573,FALSE,I-C
573,detection.,I-C
573,the,O
573,test,O
573,drive,O
573,occurred,O
573,under,O
573,heavy,O
573,traffic,O
573,and,O
573,clear,O
573,weather,O
573,conditions.,O
574,prediction,O
574,discrepancy;,O
574,incorrect,O
574,trajectory,O
574,estimation,O
574,of,O
574,vehicle,O
574,proceeding,O
574,through,O
574,intersection,O
575,disengage,B-E
575,for,O
575,unwanted,B-C
575,"maneuver,",I-C
575,off,O
575,centerline,O
575,of,O
575,lanemark,O
575,when,O
575,uphill,O
576,disengage,B-E
576,for,O
576,perception,B-C
576,"discrepancy,",I-C
576,didn't,O
576,recognize,O
576,a,O
576,cyclist,O
576,very,O
576,well,O
577,disengage,B-E
